geometry,exposure_s,time_s,temperature_K,stage,Udd_J,Udd_kBT
face,150.0,2160.0001,220.0,hold,-2.611475445669487e-20,-8.59765438924832
face,150.0,2160.000180857755,220.0,hold,-2.611475448181632e-20,-8.597654397518953
face,150.0,2160.0003270952757,220.0,hold,-2.611475452725036e-20,-8.597654412477018
face,150.0,2160.0005915771726,220.0,hold,-2.6114754609421192e-20,-8.597654439529785
face,150.0,2160.001069913194,220.0,hold,-2.611475475803298e-20,-8.59765448845664
face,150.0,2160.0019350209836,220.0,hold,-2.6114755026807194e-20,-8.597654576944082
face,150.0,2160.0034996355116,220.0,hold,-2.6114755512900534e-20,-8.597654736978615
face,150.0,2160.006329362222,220.0,hold,-2.611475639201951e-20,-8.59765502640738
face,150.0,2160.0114471424254,220.0,hold,-2.6114757981913765e-20,-8.597655549841798
face,150.0,2160.0207030448114,220.0,hold,-2.6114760857162622e-20,-8.597656496448284
face,150.0,2160.037443062078,220.0,hold,-2.6114766056624973e-20,-8.597658208246125
face,150.0,2160.067718681506,220.0,hold,-2.611477545813627e-20,-8.59766130346745
face,150.0,2160.1224744871392,220.0,hold,-2.6114792454568943e-20,-8.597666899133847
face,150.0,2160.221504607981,220.0,hold,-2.611482317128955e-20,-8.597677011874833
face,150.0,2160.400608261385,220.0,hold,-2.6114878650907873e-20,-8.597695277203913
face,150.0,2160.7245311081915,220.0,hold,-2.6114978748914913e-20,-8.597728232063627
face,150.0,2161.3103706971046,220.0,hold,-2.6115158999193637e-20,-8.597787575129733
face,150.0,2162.369907025961,220.0,hold,-2.6115482453330453e-20,-8.597894064619561
face,150.0,2164.286160644548,220.0,hold,-2.6116059269201166e-20,-8.598083967362504
face,150.0,2167.751853920694,220.0,hold,-2.611707653426195e-20,-8.598418877400789
face,150.0,2174.019828977761,220.0,hold,-2.6118835773647156e-20,-8.598998064627958
face,150.0,2185.3559479547152,220.0,hold,-2.6121776265324604e-20,-8.599966150742613
face,150.0,2205.8581982492133,220.0,hold,-2.61264111597649e-20,-8.601492078186977
face,150.0,2242.9381078719666,220.0,hold,-2.6133012578093816e-20,-8.603665436292449
face,150.0,2310.0,220.0,hold,-2.6140879149954925e-20,-8.606255315749372
face,150.0,2313.0,219.75,ramp,-2.6141159203748565e-20,-8.61613858329267
face,150.0,2316.0,219.5,ramp,-2.614146734807501e-20,-8.626053633172099
face,150.0,2319.0,219.25,ramp,-2.6141800600821705e-20,-8.63599958895992
face,150.0,2322.0,219.0,ramp,-2.6142156283755142e-20,-8.645975670728138
face,150.0,2325.0,218.75,ramp,-2.6142531982539877e-20,-8.655981182361918
face,150.0,2328.0,218.5,ramp,-2.6142925513326718e-20,-8.666015500963534
face,150.0,2331.0,218.25,ramp,-2.6143334894657284e-20,-8.676078067947781
face,150.0,2334.0,218.0,ramp,-2.61437583236965e-20,-8.686168381514083
face,150.0,2337.0,217.75,ramp,-2.6144194156008187e-20,-8.696285990245258
face,150.0,2340.0,217.5,ramp,-2.61446408882482e-20,-8.706430487633721
face,150.0,2343.0,217.25,ramp,-2.614509714327343e-20,-8.716601507375328
face,150.0,2346.0,217.0,ramp,-2.614556165726254e-20,-8.726798719302138
face,150.0,2349.0,216.75,ramp,-2.614603326852079e-20,-8.737021825849824
face,150.0,2352.0,216.5,ramp,-2.614651090770269e-20,-8.747270558974908
face,150.0,2355.0,216.25,ramp,-2.614699358923403e-20,-8.75754467745234
face,150.0,2358.0,216.0,ramp,-2.6147480403754057e-20,-8.767843964496398
face,150.0,2361.0,215.75,ramp,-2.614797051142937e-20,-8.778168225657668
face,150.0,2364.0,215.5,ramp,-2.614846313601632e-20,-8.788517286956981
face,150.0,2367.0,215.25,ramp,-2.6148957559569067e-20,-8.798890993223596
face,150.0,2370.0,215.0,ramp,-2.614945311770688e-20,-8.80928920661019
face,150.0,2373.0,214.75,ramp,-2.6149949195368093e-20,-8.819711805261603
face,150.0,2376.0,214.5,ramp,-2.6150445222988988e-20,-8.830158682117771
face,150.0,2379.0,214.25,ramp,-2.6150940673055288e-20,-8.84062974383424
face,150.0,2382.0,214.0,ramp,-2.6151435056981408e-20,-8.851124909806032
face,150.0,2385.0,213.75,ramp,-2.615192792227924e-20,-8.861644111282791
face,150.0,2388.0,213.5,ramp,-2.615241884998321e-20,-8.872187290564638
face,150.0,2391.0,213.25,ramp,-2.6152907452303172e-20,-8.882754400269757
face,150.0,2394.0,213.0,ramp,-2.6153393370480174e-20,-8.893345402665814
face,150.0,2397.0,212.75,ramp,-2.615387627282364e-20,-8.903960269058409
face,150.0,2400.0,212.5,ramp,-2.615435585291087e-20,-8.914598979230567
face,150.0,2403.0,212.25,ramp,-2.6154831827932497e-20,-8.925261520928036
face,150.0,2406.0,212.0,ramp,-2.6155303937169153e-20,-8.935947889385803
face,150.0,2409.0,211.75,ramp,-2.6155771940586586e-20,-8.946658086891754
face,150.0,2412.0,211.5,ramp,-2.6156235617537805e-20,-8.957392122383903
face,150.0,2415.0,211.25,ramp,-2.6156694765562168e-20,-8.968150011077986
face,150.0,2418.0,211.0,ramp,-2.6157149199272393e-20,-8.978931774122614
face,150.0,2421.0,210.75,ramp,-2.6157598749321675e-20,-8.989737438279459
face,150.0,2424.0,210.5,ramp,-2.6158043261443413e-20,-9.000567035626192
face,150.0,2427.0,210.25,ramp,-2.615848259555756e-20,-9.011420603280229
face,150.0,2430.0,210.0,ramp,-2.6158916624937478e-20,-9.022298183141364
face,150.0,2430.0001,210.0,hold,-2.6158916639315228e-20,-9.022298188100299
face,150.0,2430.000180857755,210.0,hold,-2.615891665094075e-20,-9.02229819210998
face,150.0,2430.0003270952757,210.0,hold,-2.615891667196639e-20,-9.022298199361794
face,150.0,2430.0005915771726,210.0,hold,-2.6158916709992882e-20,-9.022298212477258
face,150.0,2430.001069913194,210.0,hold,-2.6158916778766655e-20,-9.022298236197564
face,150.0,2430.0019350209836,210.0,hold,-2.6158916903149103e-20,-9.022298279097487
face,150.0,2430.0034996355116,210.0,hold,-2.6158917128103555e-20,-9.022298356685035
face,150.0,2430.006329362222,210.0,hold,-2.6158917534948405e-20,-9.022298497007188
face,150.0,2430.0114471424254,210.0,hold,-2.6158918270749868e-20,-9.022298750787584
face,150.0,2430.0207030448114,210.0,hold,-2.61589196014745e-20,-9.022299209758978
face,150.0,2430.037443062078,210.0,hold,-2.61589220080971e-20,-9.022300039811194
face,150.0,2430.067718681506,210.0,hold,-2.6158926360346438e-20,-9.022301540916606
face,150.0,2430.1224744871392,210.0,hold,-2.6158934230699095e-20,-9.022304255427665
face,150.0,2430.221504607981,210.0,hold,-2.6158948461481462e-20,-9.022309163672288
face,150.0,2430.400608261385,210.0,hold,-2.6158974187968584e-20,-9.022318036824084
face,150.0,2430.7245311081915,210.0,hold,-2.6159020680418033e-20,-9.022334072226016
face,150.0,2431.3103706971046,210.0,hold,-2.6159104648425287e-20,-9.022363033073676
face,150.0,2432.369907025961,210.0,hold,-2.615925612907671e-20,-9.02241527925901
face,150.0,2434.286160644548,210.0,hold,-2.615952885187397e-20,-9.022509342267561
face,150.0,2437.751853920694,210.0,hold,-2.616001807597317e-20,-9.022678077302144
